userId,timestamp,review,item,rating,helpfulness,gender,category,item_id,item_price,user_city
50,92200,The Sims Wish List.,The Sims 2: Open for Business for Windows,5.0,4.0,F,Games,79,27.0,9
50,121300,Diablo II Earns High Marks.,Diablo 2 - Bestseller Series for Windows,5.0,4.0,F,Games,21,52.51,9
7,41401,X-Men: Blockbuster With Balls,X-Men,5.0,4.0,F,Movies,86,66.39,36
7,50902,The Viceroy and the Virgin and the Shouty King.,Star Wars Episode I: The Phantom Menace,3.0,4.0,F,Movies,71,23.0,36
7,120102,It's not the spoon that's bent. It's you.,Matrix,3.0,4.0,F,Movies,40,24.51,36
4166,10700,What happened to the thrills?,Talented Mr. Ripley,2.0,3.0,F,Movies,75,89.0,30
4166,12400,A non-fan's epinion,Any Given Sunday,2.0,4.0,F,Movies,7,135.0,30
4166,92999,Allow me to quibble,American Beauty,4.0,0.0,F,Movies,5,59.0,30
4166,112099,Nun and priest epistolary sex,Being John Malkovich,5.0,4.0,F,Movies,11,52.0,30
51,20900,Great to Watch,Matrix,5.0,0.0,M,Movies,40,24.51,39
4167,121500,Toy Story 2,Toy Story 2,5.0,3.0,M,Movies,80,143.01,37
4168,101307,"Avoid, avoid, avoid! Tell your friends!",Northwest Airlines,1.0,2.0,F,Hotels & Travel,48,82.0,22
4,12200,Absolutely #1!!,The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,4.0,M,Games,77,59.0,35
4,12800,"It's halarious baby, YEAH!",Austin Powers: The Spy Who Shagged Me,5.0,3.0,M,Movies,9,111.0,35
4,52700,This is no Epinions!,Treeloot.com,2.0,3.0,M,Online Stores & Services,81,94.83,35
4,52700,Action Filled Fun,Mission: Impossible II,5.0,4.0,M,Movies,42,144.28,35
4,52700,"Not bad, Bruce",Sixth Sense,4.0,4.0,M,Movies,65,41.16,35
4,52800,I don't know why....,MTV,4.0,4.0,M,Media,39,138.0,35
4,53100,Not too bad,AOL (America Online),5.0,3.0,M,Online Stores & Services,0,145.84,35
4169,62201,Finally!!,Road Runner (includes MediaOne),5.0,0.0,M,Online Stores & Services,58,135.59,10
4169,62201,AOD - An Old Disappointment,AOL (America Online),1.0,3.0,M,Online Stores & Services,0,145.84,10
4170,81700,Amazing and Spooky!,Sixth Sense,5.0,3.0,M,Movies,65,41.16,31
4171,41801,Crouching Tiger Bored Viewer,"Crouching Tiger, Hidden Dragon",2.0,0.0,M,Movies,18,117.0,35
52,42200,Things that make you go &quot;hhmm&quot;,Matrix,5.0,0.0,M,Movies,40,24.51,12
4172,80599,Definition of Satire,"South Park: Bigger, Longer & Uncut",4.0,4.0,F,Movies,68,143.11,39
4172,100599,Close to Classic,American Beauty,4.0,4.0,F,Movies,5,59.0,39
4173,12800,The VERY best in BUM coverage!,Huggies Ultra Trim Diapers,5.0,4.0,M,Kids & Family,35,50.0,36
4173,20100,It was cute..for awhile,Teletubbies,2.0,3.0,M,Kids & Family,76,48.25,36
4173,20100,Blue reigns SUPREME in our house!,Blue's Clues,5.0,0.0,M,Kids & Family,14,62.01,36
4173,20700,It Worked For Us!,Playtex Diaper Genie System,4.0,4.0,M,Kids & Family,55,12.0,36
4173,80600,From a DIEHARD Stephen King fan...,Green Mile,5.0,0.0,M,Movies,33,140.0,36
4174,72600,Puts DSL to shame,Road Runner (includes MediaOne),4.0,0.0,F,Online Stores & Services,58,135.59,23
54,22400,X.Com - LOVE IT,X.com,4.0,0.0,M,Personal Finance,87,93.55,20
54,52800,I Never Saw it Coming!,Sixth Sense,5.0,4.0,M,Movies,65,41.16,20
54,52800,Un&quot;Quest&quot;ionably Funny!,Galaxy Quest,5.0,4.0,M,Movies,29,67.0,20
54,121300,"BRAVEHEART, American Style",Patriot,5.0,0.0,M,Movies,51,73.65,20
53,51800,Advantageous To Sign Up!,All Advantage,5.0,4.0,M,Online Stores & Services,1,23.08,7
53,51800,MTV - Keep it away from my kids!,MTV,2.0,0.0,M,Media,39,138.0,7
4175,10801,I liked it just a little bit.,How the Grinch Stole Christmas,2.0,0.0,M,Movies,34,65.0,17
4175,32201,"Unexpectedly Good, Strong Movie",American Beauty,5.0,0.0,M,Movies,5,59.0,17
4175,70300,"Dear Woody,",Toy Story 2,5.0,3.0,M,Movies,80,143.01,17
4175,70300,"Yeah Baby, Yeah!",Outback Steakhouse,5.0,0.0,M,Restaurants & Gourmet,50,25.0,17
4175,71300,I thought Monopoly was a game,AOL (America Online),1.0,4.0,M,Online Stores & Services,0,145.84,17
4175,72700,Breathtaking,Green Mile,5.0,0.0,M,Movies,33,140.0,17
55,20601,A commentary - not a review.    ,Fight Club,5.0,4.0,F,Movies,26,97.53,38
55,61801,Could have been amazing,Pearl Harbor,3.0,0.0,F,Movies,53,141.75,38
55,122100,Grab your water wings!!,Perfect Storm,5.0,0.0,F,Movies,54,129.87,38
55,122100,Another &quot;revenge movie&quot; in Gibson's portfolio,Patriot,3.0,4.0,F,Movies,51,73.65,38
55,122100,Know what you're getting yourself into,Unbreakable,5.0,4.0,F,Movies,82,51.13,38
4176,60401,Everyone Connects in Atlanta,Delta Air Lines,2.0,4.0,M,Hotels & Travel,20,116.0,31
4176,60701,Airline Goliath..Bigger is not Better,American Airlines,2.0,0.0,M,Hotels & Travel,4,61.0,31
56,11600,For the Want of a Jacket,Talented Mr. Ripley,2.0,4.0,M,Movies,75,89.0,31
56,31800,Go Julia!,Erin Brockovich,5.0,4.0,M,Movies,24,129.9,31
56,40300,The Beginning,Star Wars Episode I: The Phantom Menace,5.0,4.0,M,Movies,71,23.0,31
56,41406,I am ONLY going to fly Southwest,Southwest Airlines,5.0,4.0,M,Hotels & Travel,69,108.69,31
56,42700,They've got everything!,eBay,4.0,4.0,M,Online Stores & Services,88,149.0,31
56,51300,Echo into Eternity,Gladiator,4.0,4.0,M,Movies,30,65.17,31
56,52001,Not Your Ordinary Fairy Tale,Shrek,5.0,4.0,M,Movies,63,75.14,31
56,52701,It Will Take You By Surprise,Pearl Harbor,4.0,4.0,M,Movies,53,141.75,31
56,52800,Mission:  great action sequences,Mission: Impossible II,3.0,0.0,M,Movies,42,144.28,31
56,62900,And the Children Will Learn,Patriot,5.0,4.0,M,Movies,51,73.65,31
56,71600,Who Needs Yellow Spandex?,X-Men,4.0,4.0,M,Movies,86,66.39,31
56,72800,The Easy Way to Pay,PayPal,5.0,0.0,M,Personal Finance,52,38.0,31
56,72900,What Lies Beneath is. . .,What Lies Beneath,3.0,0.0,M,Movies,85,145.0,31
56,122299,This Hollow Ain't Sleepy,Sleepy Hollow,5.0,4.0,M,Movies,66,62.0,31
56,122599, Waste of good Film,Blair Witch Project,1.0,4.0,M,Movies,12,44.0,31
56,122899,Green Mile,Green Mile,5.0,4.0,M,Movies,33,140.0,31
57,41000,UNITED - take a cue from USAIR,United Airlines,2.0,0.0,F,Hotels & Travel,83,119.87,15
4178,70801,I love it,Wendy's,4.0,4.0,M,Restaurants & Gourmet,84,69.0,6
4178,81500,Simpsons - Best of all entertainment,"Simpsons, The",5.0,4.0,M,Kids & Family,64,40.0,6
4178,122301,"Lives up to the Beep, beep image",Road Runner (includes MediaOne),5.0,4.0,M,Online Stores & Services,58,135.59,6
4179,52801,"Get it, but only BYOA",AOL (America Online),3.0,4.0,F,Online Stores & Services,0,145.84,1
4181,20600,"Think, Think, Think!!",Blue's Clues,5.0,4.0,F,Kids & Family,14,62.01,35
4181,40700,No Odor??  Yeah right!,Playtex Diaper Genie System,1.0,0.0,F,Kids & Family,55,12.0,35
4181,81600,FreeRide---Woo-Hoo!,FreeRide.com,4.0,4.0,F,Online Stores & Services,28,147.0,35
4181,81600,Lovin' those points!,MyPoints.com,5.0,4.0,F,Online Stores & Services,43,72.0,35
5,40500,Star Wars Hmmm?,Star Wars Episode I: The Phantom Menace,4.0,0.0,F,Movies,71,23.0,33
4182,10701,"Not One of Tom Hanks' Best, But Worth Seeing In Theaters",Cast Away,4.0,0.0,M,Movies,17,126.5,32
4182,32202,Amateurs Online,AOL (America Online),2.0,3.0,M,Online Stores & Services,0,145.84,32
4182,60801,Shrek's The Best,Shrek,5.0,0.0,M,Movies,63,75.14,32
4182,70800,Tom Hanks Does It Again,Green Mile,5.0,4.0,M,Movies,33,140.0,32
4182,70800,Keenan Ivory Wayans Knows Comedy,Scary Movie,3.0,4.0,M,Movies,60,53.0,32
4182,90700,"The Wonderful, Introduction to Harry Potter",J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,4.0,M,Books,36,96.0,32
4183,121399,Brilliant.,Dogma,5.0,0.0,F,Movies,22,87.59,7
58,101399,Form Over Function,Blair Witch Project,2.0,4.0,F,Movies,12,44.0,5
58,101399,Held Over for Halloween Pleasure,Sixth Sense,4.0,4.0,F,Movies,65,41.16,5
4185,91200,only for fans,X-Men,3.0,0.0,M,Movies,86,66.39,0
4186,10405,"Outback Steakhouse: No rules, just right place provides a wonderful dining experience!",Outback Steakhouse,4.0,4.0,F,Restaurants & Gourmet,50,25.0,14
4186,22405,AOL: My second ISP should have been my first.....,AOL (America Online),4.0,4.0,F,Online Stores & Services,0,145.84,14
4186,31011,Delta Airlines: Super-friendly service makes up excellently for a few hassles ,Delta Air Lines,4.0,4.0,F,Hotels & Travel,20,116.0,14
4186,40404,"A marvelous online experience, even when not buying a thing!",Amazon.com,5.0,4.0,F,Online Stores & Services,3,129.82,14
4186,41610,"Galaxy Quest is a dead-on spoof of Star Trek and its cliches, fans",Galaxy Quest,4.0,4.0,F,Movies,29,67.0,14
4186,70404,Pearl Harbor: From Here to Inanity!,Pearl Harbor,1.0,4.0,F,Movies,53,141.75,14
4186,71104,We will watch your career with great interest....,Star Wars Episode I: The Phantom Menace,4.0,4.0,F,Movies,71,23.0,14
4186,71105,"Harry, yer a wizard....",J. K. Rowling - Harry Potter and the Sorcerer's Stone,4.0,4.0,F,Books,36,96.0,14
4186,81105,"Before this war is over, I'm going to kill you....",Patriot,4.0,4.0,F,Movies,51,73.65,14
4186,90509,"Tom Cruise and John Woo team up for watchable, if not great, Mission: Impossible II",Mission: Impossible II,3.0,4.0,F,Movies,42,144.28,14
4186,101608,"I tried to take it back, but it was too late.",Green Mile,4.0,4.0,F,Movies,33,140.0,14
59,10500,Modern pop music sucks--it is bad for your IQ.,MTV,2.0,4.0,F,Media,39,138.0,33
59,30600,You've Got Cash!,PayPal,5.0,4.0,F,Personal Finance,52,38.0,33
59,113000,Real Stories of the Subway Patrol,New York City,3.0,4.0,F,Hotels & Travel,47,136.0,33
64,30300,BIG DOO-EH!,The Original Furby,3.0,3.0,F,Kids & Family,78,22.38,12
64,32601,Beauty in the Eye of the Beholder,American Beauty,3.0,0.0,F,Movies,5,59.0,12
64,61101,Soap Power,Fight Club,4.0,0.0,F,Movies,26,97.53,12
4187,71000,you must be wide awake for this one,Talented Mr. Ripley,2.0,4.0,M,Movies,75,89.0,21
4188,21501,"The Sims Manage a House, but more fun than cleaning...",The Sims 2: Open for Business for Windows,5.0,3.0,M,Games,79,27.0,23
60,120599,Re-live the legend,Sleepy Hollow,4.0,3.0,F,Movies,66,62.0,20
4189,91000,The Best Game Out NOW!,Diablo 2 - Bestseller Series for Windows,5.0,0.0,M,Games,21,52.51,5
4190,73000,Scary Movie:  Fear for your kids,Scary Movie,2.0,4.0,M,Movies,60,53.0,27
4191,80400,Another great review!,Golden Eye 007 for Nintendo 64,5.0,3.0,M,Games,31,83.48,17
61,20601,I was Cast Away,Cast Away,4.0,3.0,M,Movies,17,126.5,34
61,20801,You Get The Flight You Payed For...,American Airlines,3.0,3.0,M,Hotels & Travel,4,61.0,34
61,20801,Jump into the Matrix,Matrix,4.0,0.0,M,Movies,40,24.51,34
61,20901,Very Handy and Simple,eBay,4.0,3.0,M,Online Stores & Services,88,149.0,34
61,20901,One of my all-time favorites.,Golden Eye 007 for Nintendo 64,5.0,3.0,M,Games,31,83.48,34
61,21201,Fastest Search Engine I've Used...,Google,3.0,3.0,M,Online Stores & Services,32,100.62,34
61,40201,Wanna get disconnected???,AOL (America Online),2.0,0.0,M,Online Stores & Services,0,145.84,34
61,41503,Simple ordering process and a fair price,Amazon.com,4.0,4.0,M,Online Stores & Services,3,129.82,34
4192,63009,services Fraud promoted on PayPal,PayPal,1.0,1.0,F,Personal Finance,52,38.0,10
62,102500,"PS2, so-so follow up to the PSX lineage",Sony PlayStation 2 Slimline Console,3.0,4.0,M,Games,67,71.52,31
4180,20300,Alex's Zelda &quot;Ocarina of Time&quot; Review,The Legend Of Zelda Ocarina Of Time for Nintendo 64,5.0,0.0,M,Games,77,59.0,36
4180,62001,Time to start dreaming,Sega Dreamcast Grey Console,5.0,4.0,M,Games,62,62.0,36
4193,12000,The Annoying Fuzzball By Tiger,The Original Furby,2.0,4.0,F,Kids & Family,78,22.38,2
4193,20500,The Best or the Best?,Golden Eye 007 for Nintendo 64,5.0,4.0,F,Games,31,83.48,2
4193,21001,WOW! INCREDIBLE! THE BEST GAME EVER!,Diablo 2 - Bestseller Series for Windows,5.0,3.0,F,Games,21,52.51,2
4194,22202,It's time to stand up for a great service!,PayPal,5.0,0.0,M,Personal Finance,52,38.0,15
4195,111799,Don't believe the hype,Blair Witch Project,2.0,0.0,M,Movies,12,44.0,0
4195,122099,Better than before!,Toy Story 2,5.0,0.0,M,Movies,80,143.01,0
4196,41400,Steady Reliable Earnings,MyPoints.com,5.0,4.0,F,Online Stores & Services,43,72.0,2
4196,50600,Never-Ending Salad and Never-Ending Delight,Olive Garden,5.0,4.0,F,Restaurants & Gourmet,49,32.0,2
4196,51000,We Agree to Disagree,Subway,4.0,4.0,F,Restaurants & Gourmet,73,48.0,2
4196,51000,Wonderfully Mediocre Food--I Love It!,Taco Bell,4.0,4.0,F,Restaurants & Gourmet,74,108.3,2
4197,42801,"***Fun, energetic & educational*** ",Blue's Clues,5.0,0.0,M,Kids & Family,14,62.01,34
4197,50501,**A cute show!**,Teletubbies,4.0,0.0,M,Kids & Family,76,48.25,34
4197,102501,My first time there but I'll be back!,Outback Steakhouse,4.0,4.0,M,Restaurants & Gourmet,50,25.0,34
4198,60600,Decent Flight,Delta Air Lines,4.0,0.0,M,Hotels & Travel,20,116.0,2
4198,60700,Excellent Food at All Locations,Olive Garden,4.0,0.0,M,Restaurants & Gourmet,49,32.0,2
4199,70500,"Well, the breadsticks are good",Olive Garden,1.0,0.0,F,Restaurants & Gourmet,49,32.0,16
4200,90899,The 6th Sense is Original,Sixth Sense,5.0,4.0,M,Movies,65,41.16,21
4201,10501,I hate this bank SO SO Much!,Bank of America,1.0,4.0,F,Personal Finance,10,59.21,7
4202,110500,It's not all advantage now.,All Advantage,2.0,4.0,F,Online Stores & Services,1,23.08,20
4202,110900,The second with me becomes the first,Spedia,4.0,4.0,F,Online Stores & Services,70,58.32,20
4203,10400,SOME SURPRISES AT SEA,Deep Blue Sea,3.0,0.0,M,Movies,19,58.91,20
4203,11100,Sliding-down,American Airlines,2.0,4.0,M,Hotels & Travel,4,61.0,20
4203,12500,Final Fantasy Dream,Final Fantasy VIII for PlayStation 1,4.0,0.0,M,Games,27,136.05,20
4204,51401,Flying the Disgusting and Cramped Skies,United Airlines,2.0,4.0,F,Hotels & Travel,83,119.87,14
4204,122799,Shagadelic Baby!!!!!,Austin Powers: The Spy Who Shagged Me,5.0,4.0,F,Movies,9,111.0,14
4205,60301,Imaginative new world,J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,0.0,M,Books,36,96.0,22
4206,121899,Great Movie for the Family,Toy Story 2,5.0,1.0,F,Movies,80,143.01,1
4207,30300,MyPoints: Crummy Customer Service,MyPoints.com,1.0,4.0,F,Online Stores & Services,43,72.0,36
4207,30800,Freeride--the best freebie program I've found.,FreeRide.com,5.0,4.0,F,Online Stores & Services,28,147.0,36
67,10700,Racking up the $$,All Advantage,5.0,4.0,M,Online Stores & Services,1,23.08,38
68,21500,Make Me Wonder If I'm the Only Person who Believes in Love,FOX,2.0,4.0,M,Media,25,80.0,16
68,50800,Waste of my $3.99 rental fee,Blair Witch Project,1.0,0.0,M,Movies,12,44.0,16
68,50900,Okay But Doesn't live up to it's potential,MTV,3.0,0.0,M,Media,39,138.0,16
68,101599,It's a good program,AOL (America Online),3.0,0.0,M,Online Stores & Services,0,145.84,16
4208,110399,What a let down,Blair Witch Project,2.0,0.0,F,Movies,12,44.0,29
4208,110499,Great TV For All Ages,NBC,5.0,4.0,F,Media,44,92.0,29
4210,62800,Love my Subway,Subway,5.0,3.0,M,Restaurants & Gourmet,73,48.0,26
69,12300,Frustrating website....,StartSampling.Com,1.0,0.0,M,Online Stores & Services,72,49.0,14
69,82100,Scream 3-yuk!,Scream 3,1.0,3.0,M,Movies,61,32.0,14
4211,80500,Second Chance... still NO WAY!!,AOL (America Online),1.0,4.0,M,Online Stores & Services,0,145.84,37
4211,80700,"Points, Points and more Points",MyPoints.com,5.0,4.0,M,Online Stores & Services,43,72.0,37
70,11900,Finally a Cartoon Sequal that is Actually Worth Seeing,Toy Story 2,5.0,3.0,M,Movies,80,143.01,11
4214,11300,A World of Pain - No kids allowed,Any Given Sunday,3.0,4.0,M,Movies,7,135.0,1
4214,11700,Hang on to something .....,Deep Blue Sea,4.0,4.0,M,Movies,19,58.91,1
4214,12100,All MLMs should be this easy,All Advantage,4.0,4.0,M,Online Stores & Services,1,23.08,1
4214,50700,Uncut - rate it NC17 or higher,"South Park: Bigger, Longer & Uncut",2.0,4.0,M,Movies,68,143.11,1
4214,52400,Shopping's Future,eBay,5.0,4.0,M,Online Stores & Services,88,149.0,1
4212,12200,and you thought the goverment just took our money,Deep Blue Sea,3.0,4.0,F,Movies,19,58.91,4
4212,12400,I will NEVER go camping again!,Blair Witch Project,4.0,4.0,F,Movies,12,44.0,4
71,60500,Dogma backwards is am god,Dogma,5.0,0.0,M,Movies,22,87.59,13
71,60900,none,Gladiator,5.0,4.0,M,Movies,30,65.17,13
71,62400,Fall Advantage,All Advantage,2.0,0.0,M,Online Stores & Services,1,23.08,13
4215,122206,I have never had a bad E-bay experience.  Communication is key though!!!!,eBay,3.0,2.0,M,Online Stores & Services,88,149.0,15
72,71900,Good VS Evil with Mutations,X-Men,4.0,3.0,M,Movies,86,66.39,31
4216,61102,Veggie Burgers Now at BK!,Burger King,3.0,3.0,M,Restaurants & Gourmet,16,49.0,12
4217,81800,An Enchanting Introduction to a Wonderful World,J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,4.0,F,Books,36,96.0,36
4217,112500,Kind of Disappointing,Unbreakable,3.0,4.0,F,Movies,82,51.13,36
4218,52900,the matrix is the best ,Matrix,5.0,3.0,M,Movies,40,24.51,3
4219,33105,"Ok, but you don't know what you're getting till you get it.",Amazon.com,5.0,2.0,F,Online Stores & Services,3,129.82,12
4220,13102,FedExed Money Order is Faster+Cheaper Than Paypal.,PayPal,1.0,4.0,F,Personal Finance,52,38.0,2
73,90199,The Sixth Sense,Sixth Sense,5.0,3.0,F,Movies,65,41.16,11
4221,40804,Really does hold a river! ,Luvs Ultra Leakguards Stretch,4.0,0.0,M,Kids & Family,38,104.94,34
4222,11300,Furby's are fun at first,The Original Furby,3.0,4.0,F,Kids & Family,78,22.38,4
4223,123099,Never Trust a Professional Movie Reviewer,American Beauty,5.0,4.0,F,Movies,5,59.0,15
74,12102,NetFlix Is Where We Rent From Now On,NetFlix,5.0,4.0,F,Online Stores & Services,45,94.54,34
74,12110,Ebay's Policy Of Hiding Who You?re Bidding Against Makes the Site Ripe for Abuse,eBay,3.0,4.0,F,Online Stores & Services,88,149.0,34
74,30601,A Rare Disappointment in the Outback (Boca Raton),Outback Steakhouse,2.0,4.0,F,Restaurants & Gourmet,50,25.0,34
74,33108,Southwest Airlines - Makes Air Travel Easy and Cheap For Us,Southwest Airlines,5.0,4.0,F,Hotels & Travel,69,108.69,34
74,42501,Boycotting MTV,MTV,1.0,4.0,F,Media,39,138.0,34
74,80310,Deep Blue Sea - Jurassic Park Meets Jaws,Deep Blue Sea,1.0,4.0,F,Movies,19,58.91,34
74,90402,"Erin Brockovich Proves You Can Hate the Main Character, but Still Love the Film",Erin Brockovich,4.0,4.0,F,Movies,24,129.9,34
74,91201,"New York City: Closed Right Now, But We'll Be Back!",New York City,5.0,4.0,F,Hotels & Travel,47,136.0,34
74,112306,How The Grinch Stole Christmas - Christmas Doesn't Come From a Store,How the Grinch Stole Christmas,5.0,4.0,F,Movies,34,65.0,34
74,120601,American Airlines: Security? We Don't Need No Stinkin' Security!,American Airlines,2.0,4.0,F,Hotels & Travel,4,61.0,34
74,122100,X-Men: The Blu-ray Review,X-Men,5.0,4.0,F,Movies,86,66.39,34
74,123000,At MyPoints.com Rewarding Yourself Has Never Been So Easy,MyPoints.com,5.0,4.0,F,Online Stores & Services,43,72.0,34
66,40400,A Horrible Letdown,Star Wars Episode I: The Phantom Menace,1.0,4.0,F,Movies,71,23.0,8
66,41300,The Matrix as a Modern Myth,Matrix,5.0,4.0,F,Movies,40,24.51,8
4224,101601,Great for College Students!,NetFlix,4.0,0.0,M,Online Stores & Services,45,94.54,35
75,10300,Southwest Airlines...Cheap and Good!  Aw yeah!,Southwest Airlines,4.0,0.0,M,Hotels & Travel,69,108.69,17
75,10601,Castaway: Wasted Potential.,Cast Away,2.0,4.0,M,Movies,17,126.5,17
75,11000,Flying The Uncertain Skies,United Airlines,1.0,4.0,M,Hotels & Travel,83,119.87,17
75,11000,Damn this is a funny movie!,Galaxy Quest,4.0,0.0,M,Movies,29,67.0,17
75,11200,It's only 30 minutes?!  Doh!,"Simpsons, The",5.0,4.0,M,Kids & Family,64,40.0,17
75,22200,The Sims: Smashingly good.,The Sims 2: Open for Business for Windows,5.0,4.0,M,Games,79,27.0,17
75,41300,Don't say anything if you've never used the machine.,Sony PlayStation 2 Slimline Console,3.0,4.0,M,Games,67,71.52,17
75,51200,"You're 28,900 Times More Likely To Be Hit By Lightning.",Treeloot.com,1.0,4.0,M,Online Stores & Services,81,94.83,17
75,52800,"NBC Sports, Get A Clue.",NBC,1.0,4.0,M,Media,44,92.0,17
75,60700,Sega Dreamcast: Update *The Nail In the Coffin*,Sega Dreamcast Grey Console,2.0,4.0,M,Games,62,62.0,17
75,60700,Wanna See How Far I Can Punt A Chihuahua?,Taco Bell,3.0,4.0,M,Restaurants & Gourmet,74,108.3,17
75,61600,Paypal...it's everyone's Pal.,PayPal,5.0,0.0,M,Personal Finance,52,38.0,17
75,72400,"X-Men the Film, X-Men the Comic...Where Their Paths Diverge.",X-Men,4.0,4.0,M,Movies,86,66.39,17
75,80601,Outback Steakhouse: It's Australian For Heart Attack.,Outback Steakhouse,4.0,4.0,M,Restaurants & Gourmet,50,25.0,17
